dstport,protocol,tag
61787,tcp,sv_P8
1421,udp,sv_P3
28760,udp,sv_P10
23809,tcp,web
42405,udp,web
10541,udp,sv_P7
24203,udp,sv_P2
28316,tcp,sv_P14
63191,tcp,sv_P1
31471,udp,sv_P5
57222,icmp,sv_P17
7132,icmp,sv_P7
15688,icmp,sv_P20
27910,tcp,sv_P3
34168,tcp,sv_P20
40514,tcp,sv_P8
45934,icmp,sv_P9
64575,udp,sv_P1
24145,icmp,sv_P11
17872,tcp,email
36138,icmp,sv_P2
27212,udp,sv_P5
9122,tcp,sv_P4
30397,tcp,sv_P4
23226,tcp,sv_P17
52843,tcp,sv_P5
47018,udp,sv_P19
28606,icmp,sv_P19
7743,tcp,sv_P18
61884,tcp,web
41898,tcp,sv_P7
59676,tcp,sv_P12
3736,udp,web
33125,udp,service
1530,icmp,sv_P16
10335,tcp,sv_P13
65531,tcp,sv_P15
7618,udp,sv_P20
50052,icmp,email
40366,tcp,sv_P9
15079,icmp,sv_P16
11217,udp,email
52205,tcp,email
61586,tcp,sv_P15
2743,icmp,sv_P19
35920,udp,sv_P5
1619,udp,sv_P7
39499,icmp,sv_P13
15019,icmp,sv_P18
42758,tcp,sv_P6
62668,udp,sv_P12
49284,tcp,sv_P5
27458,tcp,sv_P5
36716,icmp,sv_P19
13812,tcp,sv_P5
45687,tcp,service
63030,tcp,sv_P5
27883,udp,sv_P11
16134,icmp,sv_P16
15695,icmp,sv_P2
9920,udp,sv_P20
30596,tcp,sv_P3
4279,tcp,sv_P8
31100,tcp,sv_P9
50215,icmp,sv_P20
26966,tcp,sv_P18
51531,icmp,sv_P18
36555,tcp,sv_P3
43076,udp,sv_P20
5973,udp,sv_P18
16595,udp,sv_P5
39822,tcp,sv_P4
45145,icmp,sv_P14
10735,icmp,sv_P13
36510,tcp,sv_P8
36467,tcp,sv_P3
9512,udp,sv_P14
43842,tcp,sv_P19
53713,icmp,web
19375,tcp,sv_P18
46429,udp,web
32587,udp,sv_P19
33543,icmp,sv_P3
52620,icmp,sv_P10
18851,udp,sv_P18
59590,icmp,sv_P7
56509,tcp,sv_P8
14643,udp,sv_P13
64630,icmp,sv_P16
60939,tcp,sv_P10
37928,tcp,sv_P10
15862,icmp,email
33360,tcp,sv_P1
43569,tcp,sv_P20
35794,udp,web
34162,icmp,sv_P8
61622,udp,sv_P18
53164,icmp,sv_P1
19430,udp,sv_P15
63322,icmp,sv_P7
48990,udp,service
34487,icmp,sv_P7
43173,icmp,sv_P16
57074,icmp,sv_P14
50686,udp,sv_P13
47496,udp,sv_P20
20509,udp,sv_P7
37298,icmp,sv_P20
7732,icmp,sv_P11
39519,udp,sv_P3
9749,udp,sv_P9
56849,icmp,service
40122,udp,sv_P14
50544,icmp,sv_P14
54691,tcp,sv_P20
9084,icmp,sv_P1
32987,tcp,sv_P17
24819,icmp,sv_P15
22295,udp,email
62792,udp,sv_P8
11541,icmp,sv_P2
28950,icmp,sv_P14
24608,icmp,sv_P17
50568,udp,sv_P16
10699,udp,web
3069,tcp,sv_P14
23718,tcp,sv_P14
13326,udp,sv_P16
6217,tcp,sv_P15
745,udp,sv_P16
10572,udp,sv_P16
39695,icmp,sv_P11
49655,tcp,web
2075,tcp,sv_P18
13217,tcp,sv_P12
14142,tcp,sv_P4
13545,tcp,sv_P20
61567,udp,sv_P13
42788,icmp,sv_P7
890,icmp,sv_P1
31154,icmp,sv_P19
35773,tcp,service
12365,tcp,sv_P4
56726,udp,service
60182,tcp,sv_P18
11873,udp,sv_P2
22443,icmp,sv_P1
8036,tcp,sv_P19
7240,icmp,sv_P1
29747,icmp,sv_P14
42449,tcp,sv_P18
22209,udp,sv_P8
62556,icmp,web
29825,udp,sv_P13
61093,tcp,sv_P14
62127,tcp,sv_P9
60778,tcp,sv_P1
51744,icmp,sv_P15
30754,tcp,sv_P20
2239,tcp,sv_P19
5065,icmp,sv_P10
15843,icmp,sv_P19
55165,icmp,sv_P3
37243,udp,sv_P9
6900,udp,sv_P16
20843,icmp,email
59285,icmp,sv_P16
38329,icmp,web
57641,icmp,sv_P16
9805,udp,sv_P14
57332,icmp,sv_P12
58734,icmp,sv_P9
47336,tcp,sv_P15
2450,tcp,sv_P8
472,udp,sv_P14
6316,tcp,sv_P10
52870,udp,sv_P12
27962,icmp,sv_P2
52168,tcp,sv_P19
41289,udp,sv_P7
59550,icmp,email
27100,tcp,sv_P10
33533,udp,sv_P2
12967,icmp,email
13008,icmp,sv_P14
21149,icmp,sv_P8
62085,tcp,sv_P17
36174,icmp,sv_P6
6626,udp,sv_P6
46488,udp,sv_P12
17281,icmp,web
41249,udp,sv_P12
2717,icmp,sv_P14
14478,icmp,sv_P11
8278,icmp,email
19536,icmp,sv_P20
48260,icmp,email
57510,udp,email
60597,icmp,sv_P17
33811,tcp,sv_P8
61901,udp,sv_P9
63020,icmp,sv_P4
48696,icmp,sv_P1
49210,udp,sv_P20
37499,udp,sv_P16
51614,udp,service
34042,icmp,sv_P2
57401,udp,sv_P13
65110,udp,sv_P17
16495,icmp,sv_P13
30024,tcp,sv_P1
27520,udp,sv_P15
6568,icmp,sv_P14
32127,tcp,sv_P5
17277,icmp,sv_P3
45136,udp,email
53204,udp,sv_P18
46806,udp,sv_P3
45408,tcp,sv_P1
33568,tcp,web
361,udp,sv_P13
16518,udp,sv_P19
24710,udp,sv_P3
55851,tcp,sv_P14
31912,tcp,sv_P12
7937,tcp,sv_P5
47758,tcp,sv_P15
35954,udp,sv_P20
21842,udp,sv_P8
54053,udp,sv_P6
25297,udp,service
30396,icmp,sv_P11
33233,udp,sv_P4
25190,tcp,sv_P15
64511,tcp,sv_P8
43964,icmp,sv_P1
40242,icmp,sv_P13
17358,icmp,email
584,tcp,sv_P19
25468,tcp,sv_P5
17219,udp,service
25218,tcp,sv_P2
12276,tcp,sv_P1
13075,tcp,sv_P17
26701,udp,sv_P8
33067,udp,sv_P5
62028,tcp,sv_P2
65463,icmp,sv_P15
4794,icmp,sv_P12
43102,udp,sv_P16
35786,udp,sv_P9
26363,icmp,sv_P16
40602,tcp,sv_P11
58126,udp,sv_P5
48184,udp,sv_P7
16060,tcp,sv_P9
39247,icmp,sv_P12
37013,udp,sv_P2
43979,icmp,sv_P15
25883,udp,sv_P6
13839,icmp,sv_P1
34025,icmp,sv_P16
62849,tcp,email
62025,udp,sv_P16
20373,icmp,sv_P15
34550,udp,sv_P5
61956,tcp,sv_P18
25881,tcp,sv_P10
2457,udp,sv_P4
24040,icmp,sv_P13
33281,udp,sv_P16
60899,icmp,sv_P17
54432,udp,sv_P11
61059,udp,sv_P2
25772,icmp,web
56991,icmp,sv_P20
55310,icmp,sv_P12
53356,icmp,service
52228,icmp,sv_P17
54428,tcp,sv_P1
8606,icmp,sv_P7
2262,udp,sv_P8
46847,tcp,email
30869,udp,sv_P4
60733,udp,sv_P8
11876,udp,sv_P20
40908,udp,sv_P6
32537,icmp,sv_P17
49797,tcp,sv_P2
52022,tcp,sv_P15
51855,udp,sv_P19
15074,tcp,sv_P7
51864,tcp,service
46300,icmp,sv_P18
30543,udp,sv_P19
32840,tcp,sv_P7
7378,udp,sv_P3
52925,icmp,sv_P18
49517,udp,sv_P15
34275,icmp,sv_P9
25664,icmp,sv_P15
50483,icmp,sv_P19
54675,icmp,sv_P1
43164,tcp,sv_P20
30332,icmp,sv_P3
16846,icmp,service
19572,icmp,email
15516,udp,sv_P12
10729,icmp,email
36389,icmp,web
22314,icmp,sv_P3
12089,icmp,sv_P15
46583,tcp,service
14880,tcp,sv_P4
62373,tcp,sv_P8
46927,icmp,sv_P14
36894,tcp,sv_P3
60747,icmp,sv_P10
44859,tcp,sv_P3
55100,tcp,sv_P12
10830,udp,sv_P9
27647,udp,sv_P12
6896,icmp,sv_P3
19948,udp,sv_P2
4650,tcp,sv_P5
17308,tcp,sv_P7
17978,tcp,sv_P15
46149,tcp,sv_P1
18201,udp,sv_P14
44675,tcp,sv_P7
64761,udp,sv_P6
36510,icmp,sv_P16
10112,icmp,service
22856,tcp,web
43354,tcp,sv_P15
31077,tcp,sv_P4
7807,udp,sv_P17
36030,udp,web
19207,tcp,sv_P13
41203,udp,sv_P12
13256,udp,sv_P5
47221,icmp,sv_P1
39619,tcp,sv_P11
48824,udp,sv_P6
51928,tcp,sv_P2
40443,udp,sv_P6
25499,icmp,email
55606,tcp,sv_P4
41233,icmp,sv_P7
3024,udp,sv_P1
30509,udp,sv_P15
58683,tcp,sv_P4
20894,icmp,sv_P10
60915,icmp,sv_P15
46459,tcp,sv_P11
12292,udp,web
31201,tcp,web
27266,icmp,sv_P16
11381,tcp,sv_P12
23422,icmp,web
14374,udp,sv_P8
61709,icmp,sv_P19
44611,udp,sv_P15
53542,icmp,sv_P8
50577,icmp,email
17471,tcp,sv_P13
46143,udp,sv_P11
53823,tcp,service
18033,udp,sv_P12
23796,udp,sv_P18
23728,icmp,email
35525,udp,sv_P18
46938,udp,sv_P10
45619,udp,sv_P14
41581,icmp,sv_P15
56329,icmp,sv_P12
61199,icmp,sv_P10
47240,tcp,sv_P5
62713,icmp,sv_P20
15171,tcp,sv_P13
10242,icmp,sv_P7
27329,udp,sv_P6
51177,udp,sv_P18
9056,udp,sv_P11
60644,icmp,sv_P2
47351,tcp,sv_P6
14165,udp,sv_P20
38966,icmp,sv_P15
13329,udp,sv_P6
62135,udp,sv_P20
63636,icmp,sv_P10
10440,udp,sv_P12
22568,icmp,sv_P13
37204,tcp,sv_P2
54382,tcp,sv_P15
62292,udp,email
15084,tcp,sv_P10
18824,udp,sv_P9
18933,tcp,email
40104,udp,sv_P1
9761,tcp,sv_P1
63029,tcp,sv_P3
54282,icmp,sv_P3
12247,icmp,sv_P3
52528,tcp,web
145,icmp,sv_P6
28700,tcp,sv_P20
45505,udp,sv_P17
36913,tcp,service
49100,tcp,sv_P15
12178,icmp,service
31401,udp,sv_P12
50719,icmp,sv_P3
20310,tcp,sv_P3
6343,icmp,sv_P9
43269,tcp,sv_P19
64477,tcp,sv_P2
27796,udp,sv_P1
292,icmp,sv_P4
56902,tcp,sv_P6
31441,tcp,email
25292,udp,sv_P6
10280,udp,sv_P15
62530,icmp,sv_P4
27503,tcp,sv_P15
24367,icmp,sv_P15
42630,tcp,sv_P9
61667,udp,sv_P19
36967,udp,sv_P14
32174,tcp,sv_P20
1438,icmp,web
13778,icmp,sv_P6
20391,icmp,sv_P8
35242,udp,sv_P5
24595,udp,sv_P5
8712,icmp,sv_P17
15567,tcp,sv_P1
65386,tcp,sv_P12
55112,tcp,sv_P2
11886,udp,sv_P9
14220,tcp,sv_P1
53944,udp,sv_P1
7486,udp,sv_P11
15545,tcp,sv_P4
40252,tcp,sv_P1
40791,icmp,web
2210,udp,sv_P4
49702,udp,web
61616,udp,sv_P5
34503,tcp,sv_P2
25783,tcp,sv_P6
55909,udp,sv_P5
55400,tcp,sv_P11
50499,icmp,sv_P20
45716,udp,sv_P12
28319,tcp,sv_P14
45608,udp,sv_P7
28524,icmp,sv_P4
894,udp,sv_P14
1797,icmp,sv_P19
34082,udp,sv_P6
59120,udp,sv_P17
62676,tcp,sv_P6
674,tcp,sv_P18
64192,udp,sv_P20
34277,tcp,sv_P14
7911,udp,sv_P19
48215,udp,sv_P15
30954,udp,sv_P4
35333,tcp,sv_P1
59538,tcp,sv_P14
15001,tcp,sv_P3
19586,icmp,sv_P7
33678,udp,sv_P1
24609,udp,sv_P11
10688,tcp,sv_P1
28575,tcp,sv_P18
31908,udp,sv_P14
28179,udp,sv_P9
62888,udp,sv_P10
26978,udp,sv_P3
43922,tcp,sv_P12
64362,icmp,sv_P1
42082,udp,web
51444,udp,sv_P19
11307,tcp,sv_P10
21430,tcp,web
61263,tcp,sv_P12
20449,icmp,sv_P12
62990,tcp,sv_P12
10489,icmp,sv_P9
46058,icmp,sv_P18
32711,icmp,sv_P1
1439,icmp,sv_P4
9466,tcp,sv_P6
3091,tcp,email
35976,tcp,sv_P1
26580,tcp,sv_P7
4774,icmp,web
5993,udp,sv_P16
14888,tcp,sv_P10
44822,icmp,sv_P14
62042,tcp,service
952,icmp,sv_P6
7449,tcp,email
63920,udp,sv_P8
31676,udp,sv_P18
54171,tcp,web
1982,tcp,sv_P20
35455,icmp,service
59823,tcp,sv_P18
29330,tcp,sv_P6
44773,icmp,sv_P10
31731,icmp,sv_P15
50240,icmp,sv_P8
17298,tcp,sv_P10
51088,tcp,sv_P17
48105,icmp,service
58451,udp,sv_P9
60831,icmp,sv_P7
42814,udp,sv_P13
53193,tcp,sv_P20
30656,icmp,sv_P16
16906,icmp,sv_P3
60519,udp,sv_P6
15134,tcp,sv_P17
1972,udp,sv_P12
62712,udp,sv_P13
57121,tcp,sv_P9
40673,udp,sv_P17
2134,tcp,sv_P11
61343,tcp,sv_P3
8372,tcp,service
52251,udp,sv_P20
21775,icmp,email
8633,udp,sv_P7
26769,tcp,sv_P5
10071,udp,sv_P4
22357,icmp,sv_P1
22289,icmp,sv_P8
19417,tcp,sv_P15
46085,icmp,service
42992,icmp,sv_P8
35221,tcp,sv_P9
49473,tcp,sv_P4
47070,tcp,sv_P15
62540,udp,sv_P1
22974,udp,sv_P2
15158,icmp,sv_P17
54980,icmp,sv_P20
37641,tcp,sv_P4
33769,icmp,sv_P5
54972,tcp,web
11937,tcp,sv_P5
46464,tcp,service
56912,icmp,sv_P16
50661,tcp,email
32117,udp,sv_P17
64351,udp,sv_P13
52174,icmp,sv_P8
36976,udp,sv_P6
51218,udp,sv_P20
19585,tcp,sv_P1
44718,udp,service
5163,tcp,sv_P7
64264,icmp,sv_P13
14926,tcp,sv_P2
4340,udp,sv_P17
55835,udp,sv_P10
26927,udp,sv_P9
50274,tcp,sv_P6
54300,tcp,sv_P13
30065,tcp,sv_P17
31373,tcp,sv_P12
2576,icmp,service
27600,tcp,sv_P20
15808,tcp,sv_P11
38550,icmp,sv_P19
37582,udp,email
36982,icmp,sv_P17
32208,icmp,sv_P1
9078,udp,sv_P1
53021,udp,sv_P14
34872,icmp,service
9164,udp,sv_P7
43228,icmp,sv_P10
53510,tcp,sv_P13
48680,udp,sv_P8
30884,udp,sv_P10
47147,tcp,sv_P3
11417,icmp,sv_P6
49513,icmp,sv_P20
45370,tcp,sv_P13
26405,tcp,sv_P8
38446,icmp,sv_P16
13881,udp,sv_P10
53124,udp,sv_P16
7355,tcp,sv_P9
48578,icmp,web
23949,udp,sv_P9
27376,udp,sv_P2
7094,udp,sv_P3
36883,tcp,sv_P4
7435,udp,web
55720,icmp,sv_P1
40275,tcp,sv_P6
24127,tcp,sv_P16
16720,tcp,sv_P1
59439,icmp,sv_P4
25451,tcp,sv_P4
55730,udp,sv_P2
60407,tcp,sv_P13
34878,icmp,sv_P12
43962,tcp,sv_P7
23365,icmp,sv_P15
20744,udp,sv_P15
22441,tcp,sv_P8
26678,udp,sv_P11
40328,tcp,sv_P11
32952,udp,sv_P8
19681,tcp,sv_P2
46649,icmp,sv_P15
34,icmp,sv_P18
16463,icmp,email
59639,icmp,sv_P10
25301,icmp,sv_P10
29910,tcp,web
30958,tcp,sv_P18
23720,tcp,sv_P2
46714,icmp,email
7961,icmp,sv_P10
53335,icmp,sv_P6
54195,udp,sv_P4
26716,udp,sv_P20
62290,udp,sv_P19
36796,tcp,sv_P13
14307,tcp,sv_P8
61647,tcp,sv_P16
14804,icmp,sv_P20
32945,icmp,sv_P8
2940,tcp,sv_P5
3558,icmp,sv_P4
14987,icmp,sv_P2
33349,udp,sv_P13
60192,icmp,sv_P6
48551,icmp,web
57650,udp,sv_P6
41639,icmp,web
11101,icmp,sv_P13
2028,icmp,sv_P13
44935,tcp,sv_P19
57355,icmp,sv_P7
35124,udp,sv_P1
36575,tcp,sv_P18
31499,tcp,sv_P3
40415,udp,sv_P12
4948,icmp,sv_P6
50295,icmp,sv_P16
22571,icmp,sv_P14
10383,udp,sv_P11
6171,tcp,sv_P1
31106,icmp,sv_P5
3182,icmp,service
26933,tcp,service
10815,udp,sv_P11
38565,tcp,sv_P16
11557,tcp,sv_P6
46253,tcp,sv_P13
43240,tcp,web
64693,tcp,sv_P16
29530,icmp,sv_P17
45736,udp,sv_P20
14819,icmp,sv_P8
62172,udp,sv_P16
40317,icmp,sv_P5
57959,udp,sv_P10
9268,udp,sv_P19
44671,icmp,sv_P3
55743,tcp,email
27226,udp,sv_P20
65429,icmp,sv_P13
46372,icmp,sv_P10
25378,tcp,sv_P11
22052,icmp,sv_P9
61977,tcp,sv_P11
409,tcp,sv_P5
36903,icmp,sv_P11
32351,udp,web
59511,icmp,sv_P13
37740,icmp,sv_P17
15886,icmp,sv_P13
5938,tcp,sv_P9
31387,udp,sv_P18
37289,udp,sv_P19
18279,tcp,sv_P19
20126,udp,sv_P12
42991,udp,sv_P19
41371,udp,web
36439,icmp,sv_P13
23839,icmp,sv_P4
43523,tcp,sv_P3
63165,udp,email
30865,tcp,sv_P4
16600,udp,sv_P19
4502,tcp,sv_P14
53611,tcp,sv_P18
22665,icmp,sv_P15
46466,icmp,web
53388,tcp,sv_P4
59022,icmp,sv_P4
11808,udp,sv_P3
46002,icmp,email
49936,icmp,sv_P4
43428,tcp,sv_P17
31594,udp,email
63659,tcp,sv_P19
44591,icmp,sv_P6
62483,icmp,sv_P9
25231,udp,sv_P4
44219,udp,sv_P14
6911,udp,sv_P6
6723,icmp,sv_P1
48053,tcp,sv_P4
18826,udp,sv_P17
14729,tcp,sv_P9
30468,tcp,sv_P4
14321,tcp,sv_P3
17948,icmp,sv_P2
32418,icmp,sv_P14
15240,icmp,sv_P17
45444,tcp,sv_P17
21416,udp,sv_P3
25639,icmp,sv_P4
63421,udp,sv_P17
61864,tcp,sv_P3
57322,icmp,sv_P18
44843,udp,sv_P18
52107,udp,sv_P6
38140,tcp,web
51685,tcp,sv_P19
47424,udp,sv_P2
7997,udp,sv_P15
24990,udp,sv_P15
41108,udp,sv_P2
64524,udp,sv_P1
34354,icmp,sv_P12
25543,udp,service
23176,icmp,sv_P18
8483,icmp,sv_P18
16697,udp,sv_P13
48032,icmp,sv_P12
61985,icmp,sv_P1
47504,udp,sv_P8
40350,udp,sv_P7
54908,tcp,email
22686,tcp,sv_P4
64835,udp,sv_P8
57903,tcp,sv_P16
33338,icmp,sv_P10
30491,udp,sv_P18
39285,udp,sv_P3
1087,udp,sv_P11
32911,tcp,sv_P11
11594,icmp,sv_P10
18692,udp,sv_P16
61976,udp,sv_P2
24398,tcp,email
39525,udp,sv_P13
44619,udp,email
3389,icmp,service
4049,icmp,sv_P14
33549,udp,sv_P18
34195,tcp,sv_P8
21333,tcp,sv_P10
59415,tcp,sv_P4
46114,udp,sv_P13
32820,tcp,sv_P11
55489,icmp,sv_P12
47536,icmp,sv_P11
57744,tcp,sv_P13
23903,tcp,email
43909,tcp,sv_P6
59354,udp,sv_P2
57983,udp,sv_P16
27546,udp,sv_P11
16539,udp,sv_P10
15526,icmp,sv_P12
45308,tcp,sv_P17
37788,udp,sv_P5
15887,tcp,sv_P19
54371,icmp,sv_P5
62415,icmp,sv_P15
44289,icmp,sv_P20
19393,tcp,email
22196,icmp,sv_P2
57211,udp,sv_P7
54176,icmp,sv_P18
20583,icmp,sv_P14
25171,tcp,sv_P7
60285,tcp,sv_P8
3886,icmp,sv_P7
32775,icmp,sv_P6
13372,udp,sv_P7
19762,icmp,sv_P2
23994,tcp,sv_P13
46830,tcp,service
26695,tcp,sv_P19
47382,icmp,sv_P8
30894,udp,sv_P5
49955,udp,sv_P5
61811,udp,sv_P2
42918,icmp,service
13295,udp,sv_P11
65260,tcp,sv_P4
61561,tcp,sv_P18
9267,udp,sv_P4
30857,tcp,service
43092,icmp,sv_P19
2018,udp,sv_P13
38627,icmp,web
37069,tcp,service
28525,udp,sv_P20
27085,tcp,sv_P16
40070,icmp,sv_P9
26345,udp,service
61879,tcp,sv_P10
39538,udp,sv_P2
49773,udp,sv_P9
42293,tcp,web
46603,tcp,sv_P11
5100,tcp,sv_P19
64161,udp,sv_P6
9467,tcp,sv_P18
33001,udp,sv_P9
47079,icmp,sv_P18
54006,tcp,sv_P16
52670,tcp,sv_P11
14417,udp,service
4947,udp,sv_P17
30186,udp,sv_P7
4040,icmp,sv_P4
11230,icmp,sv_P7
33187,tcp,sv_P9
39328,udp,sv_P17
63120,icmp,sv_P14
61665,udp,sv_P16
35824,tcp,sv_P4
64088,udp,sv_P12
61739,icmp,sv_P19
11805,tcp,sv_P16
31456,udp,sv_P3
64692,udp,sv_P6
374,tcp,sv_P5
41345,tcp,email
14288,udp,sv_P14
58591,icmp,sv_P19
47297,udp,web
36383,tcp,sv_P18
13974,icmp,sv_P12
56710,tcp,sv_P2
44887,udp,sv_P9
60161,tcp,web
52568,tcp,sv_P6
5009,tcp,sv_P10
40626,udp,sv_P18
32869,icmp,service
16276,tcp,email
28399,icmp,sv_P16
38869,icmp,web
59227,tcp,sv_P19
24680,udp,sv_P11
60187,icmp,sv_P16
29318,icmp,sv_P7
44998,icmp,sv_P11
13148,icmp,sv_P11
63023,icmp,sv_P11
40259,icmp,email
18039,icmp,sv_P9
1857,tcp,sv_P2
34361,tcp,sv_P20
49664,tcp,sv_P15
29080,icmp,sv_P2
7558,icmp,sv_P19
29195,icmp,sv_P19
20739,udp,sv_P5
29266,icmp,sv_P14
55853,tcp,sv_P11
42618,icmp,sv_P16
35088,udp,sv_P18
8752,udp,sv_P17
9628,tcp,sv_P19
30351,tcp,sv_P19
8389,udp,sv_P13
44139,tcp,service
42213,tcp,sv_P11
61430,tcp,sv_P2
41605,icmp,sv_P2
5664,icmp,sv_P12
64389,tcp,sv_P14
59864,icmp,sv_P11
58735,udp,sv_P15
56754,icmp,sv_P8
42179,tcp,sv_P2
30565,tcp,sv_P5
39429,udp,sv_P6
5455,icmp,sv_P6
16887,tcp,sv_P1
582,tcp,sv_P5
16215,tcp,sv_P17
53474,icmp,sv_P10
57391,icmp,sv_P11
39530,udp,sv_P11
20887,udp,sv_P6
52539,udp,sv_P9
10829,tcp,sv_P3
17853,udp,sv_P15
25865,udp,web
2488,udp,sv_P5
58395,icmp,sv_P15
55270,icmp,sv_P20
9435,tcp,sv_P15
3678,tcp,sv_P10
16998,icmp,sv_P2
40544,tcp,sv_P14
12687,icmp,sv_P8
35702,icmp,sv_P14
27995,tcp,sv_P1
35866,tcp,sv_P16
23150,udp,sv_P9
30961,tcp,sv_P6
62643,icmp,sv_P16
14157,tcp,sv_P13
19427,icmp,sv_P9
63213,tcp,sv_P5
20744,icmp,sv_P20
8208,tcp,sv_P14
21746,tcp,sv_P20
30966,udp,sv_P16
8339,udp,sv_P14
61953,icmp,sv_P6
61239,icmp,sv_P11
61818,tcp,sv_P4
64258,udp,sv_P15
27480,icmp,sv_P7
58246,icmp,sv_P14
49997,tcp,service
14883,udp,sv_P3
53242,tcp,sv_P15
56062,udp,sv_P13
20142,icmp,sv_P20
15076,icmp,sv_P16
31969,icmp,sv_P15
24923,icmp,sv_P17
36354,tcp,sv_P1
3023,icmp,sv_P19
49304,tcp,sv_P13
9419,icmp,sv_P13
54059,udp,sv_P15
31949,icmp,sv_P1
47625,tcp,sv_P15
25395,icmp,sv_P8
41936,udp,sv_P19
10918,tcp,sv_P1
43327,tcp,sv_P13
26633,tcp,sv_P11
44258,udp,web
34686,icmp,sv_P1
50530,icmp,sv_P16
29980,udp,sv_P10
1841,udp,sv_P19
19885,udp,sv_P13
50976,udp,sv_P14
42954,icmp,sv_P6
40631,icmp,sv_P19
63607,icmp,sv_P16
40173,tcp,sv_P5
63995,udp,sv_P16
14035,tcp,sv_P7
27994,udp,sv_P11
24940,tcp,sv_P16
21462,icmp,sv_P14
30387,tcp,sv_P18
40975,udp,sv_P19
17475,udp,sv_P17
60986,udp,sv_P20
53221,icmp,sv_P18
42039,icmp,sv_P4
6641,tcp,sv_P11
60670,udp,sv_P20
45529,udp,sv_P14
403,udp,sv_P1
16629,icmp,sv_P8
18367,udp,web
40719,tcp,sv_P5
41423,tcp,sv_P1
4787,tcp,email
10887,icmp,sv_P2
13549,tcp,sv_P19
48402,icmp,web
1830,icmp,sv_P14
13443,udp,sv_P14
39439,icmp,sv_P10
65524,icmp,sv_P11
5915,icmp,sv_P1
37658,icmp,sv_P11
43862,tcp,email
47075,icmp,sv_P8
49914,tcp,sv_P20
52794,tcp,sv_P6
49365,udp,sv_P4
31054,tcp,sv_P2
56767,icmp,email
10361,tcp,sv_P19
55271,udp,sv_P18
44787,udp,sv_P8
31665,udp,sv_P16
33332,icmp,sv_P13
175,icmp,email
34460,icmp,web
61129,tcp,sv_P9
34232,tcp,sv_P2
5722,udp,sv_P12
228,tcp,sv_P20
20556,icmp,sv_P8
24961,udp,sv_P9
32026,icmp,sv_P7
61167,tcp,sv_P19
44221,udp,sv_P10
52367,udp,sv_P14
4061,icmp,sv_P20
15626,icmp,sv_P1
30241,icmp,sv_P1
23239,tcp,sv_P9
53552,icmp,sv_P16
17934,tcp,email
957,udp,sv_P11
24864,icmp,sv_P15
6592,udp,sv_P1
54228,udp,sv_P4
19030,udp,web
16125,udp,sv_P16
43256,tcp,sv_P19
56020,tcp,sv_P16
35921,icmp,sv_P13
47438,icmp,sv_P18
58255,icmp,sv_P3
42670,tcp,sv_P9
28377,udp,sv_P3
52290,tcp,sv_P6
59041,udp,sv_P18
5166,icmp,sv_P11
14361,tcp,sv_P12
31502,tcp,sv_P6
35058,udp,sv_P18
28687,icmp,sv_P7
998,udp,sv_P12
6427,udp,sv_P17
5029,udp,sv_P7
48151,udp,sv_P12
26478,icmp,sv_P1
30318,icmp,sv_P5
32971,udp,sv_P18
22297,tcp,sv_P3
29654,icmp,sv_P16
5507,udp,sv_P7
31493,tcp,sv_P20
7024,udp,sv_P11
5008,tcp,sv_P10
50761,udp,sv_P11
62861,tcp,email
47355,udp,sv_P10
39483,tcp,sv_P18
55689,udp,sv_P6
49753,icmp,service
18213,tcp,sv_P15
9792,tcp,sv_P17
41363,tcp,web
61997,udp,sv_P18
7944,tcp,sv_P11
38760,udp,web
46531,tcp,web
13468,icmp,sv_P20
52437,udp,sv_P8
8630,icmp,sv_P19
17392,udp,sv_P17
207,udp,sv_P12
36532,tcp,sv_P17
21352,tcp,sv_P18
13103,tcp,web
14306,udp,email
64706,udp,sv_P19
5332,udp,sv_P17
48800,udp,service
4476,icmp,sv_P6
24875,udp,sv_P9
45828,tcp,sv_P6
38791,tcp,sv_P9
27812,udp,service
31564,icmp,sv_P19
41676,tcp,sv_P3
15590,tcp,web
28393,icmp,sv_P8
55906,tcp,sv_P6
33636,udp,sv_P19
16882,udp,sv_P8
29701,udp,sv_P14
60683,udp,sv_P17
26205,icmp,sv_P20
2373,icmp,sv_P1
2782,tcp,email
9032,udp,web
9246,tcp,web
28678,udp,sv_P14
46661,tcp,sv_P4
2514,tcp,sv_P3
50956,icmp,sv_P19
5255,icmp,sv_P8
17418,udp,sv_P3
26290,icmp,sv_P12
18292,tcp,sv_P14
13572,tcp,sv_P19
60171,udp,service
31077,icmp,sv_P14
51149,udp,sv_P20
26547,icmp,sv_P10
39815,udp,sv_P20
1806,tcp,email
33143,tcp,sv_P20
3351,tcp,sv_P3
34721,udp,sv_P11
1131,tcp,sv_P18
40357,icmp,sv_P14
4130,tcp,sv_P17
3048,icmp,sv_P2
63441,icmp,sv_P13
47684,tcp,sv_P14
13321,tcp,sv_P14
26741,tcp,sv_P10
27103,tcp,sv_P16
50514,icmp,service
11404,udp,sv_P2
4248,icmp,email
54668,icmp,sv_P5
20244,icmp,web
61350,udp,sv_P9
24914,icmp,sv_P7
11172,tcp,sv_P4
15581,icmp,email
13915,tcp,sv_P7
32048,udp,sv_P1
8718,tcp,web
38215,udp,sv_P10
36812,tcp,sv_P8
60861,icmp,sv_P8
